0,Unlabeled
0.03333333333333333,Unlabeled
0.06666666666666667,Stable
0.1,Stable
0.13333333333333333,Stable
0.16666666666666666,Stable
0.2,Stable
0.23333333333333334,Stable
0.26666666666666666,Stable
0.3,Stable
0.3333333333333333,Stable
0.36666666666666664,Stable
0.4,Stable
0.43333333333333335,Stable
0.4666666666666667,Stable
0.5,Stable
0.5333333333333333,Stable
0.5666666666666667,Stable
0.6,Stable
0.6333333333333333,Stable
0.6666666666666666,Stable
0.7,Stable
0.7333333333333333,Stable
0.7666666666666667,Stable
0.8,Stable
0.8333333333333334,Stable
0.8666666666666667,Stable
0.9,Stable
0.9333333333333333,Stable
0.9666666666666667,Stable
1,Stable
1.0333333333333334,Stable
1.0666666666666667,Stable
1.1,Stable
1.1333333333333333,Stable
1.1666666666666667,Stable
1.2,Stable
1.2333333333333334,Stable
1.2666666666666666,Stable
1.3,Stable
1.3333333333333333,Stable
1.3666666666666667,Stable
1.4,Stable
1.4333333333333333,Stable
1.4666666666666666,Stable
1.5,Stable
1.5333333333333334,Stable
1.5666666666666667,Stable
1.6,Stable
1.6333333333333333,Stable
1.6666666666666667,Stable
1.7,Stable
1.7333333333333334,Stable
1.7666666666666666,Stable
1.8,Stable
1.8333333333333333,Stable
1.8666666666666667,Stable
1.9,Stable
1.9333333333333333,Stable
1.9666666666666666,Stable
2,Stable
2.033333333333333,Stable
2.066666666666667,Stable
2.1,Stable
2.1333333333333333,Stable
2.1666666666666665,Stable
2.2,Stable
2.2333333333333334,Stable
2.2666666666666666,Stable
2.3,Stable
2.3333333333333335,Stable
2.3666666666666667,Stable
2.4,Stable
2.433333333333333,Stable
2.466666666666667,Stable
2.5,Stable
2.533333333333333,Stable
2.566666666666667,Stable
2.6,Stable
2.6333333333333333,Stable
2.6666666666666665,Stable
2.7,Stable
2.7333333333333334,Stable
2.7666666666666666,Stable
2.8,Stable
2.8333333333333335,Stable
2.8666666666666667,Stable
2.9,Stable
2.933333333333333,Stable
2.966666666666667,Stable
3,Stable
3.033333333333333,Stable
3.066666666666667,Stable
3.1,Stable
3.1333333333333333,Stable
3.1666666666666665,Stable
3.2,Stable
3.2333333333333334,Stable
3.2666666666666666,Stable
3.3,Stable
3.3333333333333335,Stable
3.3666666666666667,Stable
3.4,Stable
3.433333333333333,Stable
3.466666666666667,Stable
3.5,Stable
3.533333333333333,Stable
3.566666666666667,Stable
3.6,Stable
3.6333333333333333,Stable
3.6666666666666665,Stable
3.7,Stable
3.7333333333333334,Stable
3.7666666666666666,Stable
3.8,Stable
3.8333333333333335,Stable
3.8666666666666667,Stable
3.9,Stable
3.933333333333333,Stable
3.966666666666667,Stable
4,Stable
4.033333333333333,Stable
4.066666666666666,Stable
4.1,Stable
4.133333333333334,Stable
4.166666666666667,Stable
4.2,Stable
4.233333333333333,Stable
4.266666666666667,Stable
4.3,Stable
4.333333333333333,Stable
4.366666666666666,Stable
4.4,Stable
4.433333333333334,Stable
4.466666666666667,Stable
4.5,Stable
4.533333333333333,Stable
4.566666666666666,Stable
4.6,Stable
4.633333333333334,Stable
4.666666666666667,Stable
4.7,Stable
4.733333333333333,Stable
4.766666666666667,Stable
4.8,Stable
4.833333333333333,Stable
4.866666666666666,Stable
4.9,Stable
4.933333333333334,Stable
4.966666666666667,Stable
5,Stable
5.033333333333333,Stable
5.066666666666666,Stable
5.1,Stable
5.133333333333334,Stable
5.166666666666667,Stable
5.2,Stable
5.233333333333333,Stable
5.266666666666667,Stable
5.3,Stable
5.333333333333333,Stable
5.366666666666666,Stable
5.4,Stable
5.433333333333334,Stable
5.466666666666667,Stable
5.5,Stable
5.533333333333333,Stable
5.566666666666666,Stable
5.6,Stable
5.633333333333334,Stable
5.666666666666667,Stable
5.7,Stable
5.733333333333333,Stable
5.766666666666667,Stable
5.8,Stable
5.833333333333333,Stable
5.866666666666666,Stable
5.9,Stable
5.933333333333334,Stable
5.966666666666667,Stable
6,Stable
6.033333333333333,Stable
6.066666666666666,Stable
6.1,Stable
6.133333333333334,Stable
6.166666666666667,Stable
6.2,Stable
6.233333333333333,Stable
6.266666666666667,Stable
6.3,Stable
6.333333333333333,Stable
6.366666666666666,Stable
6.4,Stable
6.433333333333334,Stable
6.466666666666667,Stable
6.5,Stable
6.533333333333333,Stable
6.566666666666666,Stable
6.6,Stable
6.633333333333334,Stable
6.666666666666667,Stable
6.7,Stable
6.733333333333333,Stable
6.766666666666667,Stable
6.8,Stable
6.833333333333333,Stable
6.866666666666666,Stable
6.9,Stable
6.933333333333334,Stable
6.966666666666667,Stable
7,Stable
7.033333333333333,Stable
7.066666666666666,Stable
7.1,Stable
7.133333333333334,Stable
7.166666666666667,Stable
7.2,Stable
7.233333333333333,Stable
7.266666666666667,Stable
7.3,Stable
7.333333333333333,Stable
7.366666666666666,Stable
7.4,Stable
7.433333333333334,Stable
7.466666666666667,Stable
7.5,Stable
7.533333333333333,Stable
7.566666666666666,Stable
7.6,Stable
7.633333333333334,Stable
7.666666666666667,Stable
7.7,Stable
7.733333333333333,Stable
7.766666666666667,Stable
7.8,Stable
7.833333333333333,Stable
7.866666666666666,Stable
7.9,Stable
7.933333333333334,Stable
7.966666666666667,Stable
8,Stable
8.033333333333333,Stable
8.066666666666666,Stable
8.1,Stable
8.133333333333333,Stable
8.166666666666666,Stable
8.2,Stable
8.233333333333333,Stable
8.266666666666667,Stable
8.3,Stable
8.333333333333334,Stable
8.366666666666667,Stable
8.4,Stable
8.433333333333334,Stable
8.466666666666667,Stable
8.5,Stable
8.533333333333333,Stable
8.566666666666666,Stable
8.6,Stable
8.633333333333333,Stable
8.666666666666666,Stable
8.7,Stable
8.733333333333333,Stable
8.766666666666667,Stable
8.8,Stable
8.833333333333334,Stable
8.866666666666667,Stable
8.9,Stable
8.933333333333334,Stable
8.966666666666667,Stable
9,Stable
9.033333333333333,Stable
9.066666666666666,Stable
9.1,Stable
9.133333333333333,Stable
9.166666666666666,Stable
9.2,Stable
9.233333333333333,Stable
9.266666666666667,Stable
9.3,Stable
9.333333333333334,Stable
9.366666666666667,Stable
9.4,Stable
9.433333333333334,Stable
9.466666666666667,Stable
9.5,Stable
9.533333333333333,Stable
9.566666666666666,Stable
9.6,Stable
9.633333333333333,Stable
9.666666666666666,Stable
9.7,Stable
9.733333333333333,Stable
9.766666666666667,Stable
9.8,Stable
9.833333333333334,Stable
9.866666666666667,Stable
9.9,Stable
9.933333333333334,Stable
9.966666666666667,Stable
10,Stable
10.033333333333333,Stable
10.066666666666666,Stable
10.1,Stable
10.133333333333333,Stable
10.166666666666666,Stable
10.2,Stable
10.233333333333333,Stable
10.266666666666667,Stable
10.3,Stable
10.333333333333334,Stable
10.366666666666667,Stable
10.4,Stable
10.433333333333334,Stable
10.466666666666667,Stable
10.5,Stable
10.533333333333333,Stable
10.566666666666666,Stable
10.6,Stable
10.633333333333333,Stable
10.666666666666666,Stable
10.7,Stable
10.733333333333333,Stable
10.766666666666667,Stable
10.8,Stable
10.833333333333334,Stable
10.866666666666667,Stable
10.9,Stable
10.933333333333334,Stable
10.966666666666667,Stable
11,Stable
11.033333333333333,Stable
11.066666666666666,Stable
11.1,Stable
11.133333333333333,Stable
11.166666666666666,Stable
11.2,Stable
11.233333333333333,Stable
11.266666666666667,Stable
11.3,Stable
11.333333333333334,Stable
11.366666666666667,Stable
11.4,Stable
11.433333333333334,Stable
11.466666666666667,Stable
11.5,Stable
11.533333333333333,Stable
11.566666666666666,Stable
11.6,Stable
11.633333333333333,Stable
11.666666666666666,Stable
11.7,Stable
11.733333333333333,Stable
11.766666666666667,Stable
11.8,Stable
11.833333333333334,Stable
11.866666666666667,Stable
11.9,Stable
11.933333333333334,Stable
11.966666666666667,Stable
12,Stable
12.033333333333333,Stable
12.066666666666666,Stable
12.1,Stable
12.133333333333333,Stable
12.166666666666666,Stable
12.2,Stable
12.233333333333333,Stable
12.266666666666667,Stable
12.3,Stable
12.333333333333334,Stable
12.366666666666667,Stable
12.4,Stable
12.433333333333334,Stable
12.466666666666667,Stable
12.5,Stable
12.533333333333333,Stable
12.566666666666666,Stable
12.6,Stable
12.633333333333333,Stable
12.666666666666666,Stable
12.7,Stable
12.733333333333333,Stable
12.766666666666667,Stable
12.8,Stable
12.833333333333334,Stable
12.866666666666667,Stable
12.9,Stable
12.933333333333334,Stable
12.966666666666667,Stable
13,Stable
13.033333333333333,Stable
13.066666666666666,Stable
13.1,Stable
13.133333333333333,Stable
13.166666666666666,Stable
13.2,Stable
13.233333333333333,Stable
13.266666666666667,Stable
13.3,Stable
13.333333333333334,Stable
13.366666666666667,Stable
13.4,Stable
13.433333333333334,Stable
13.466666666666667,Stable
13.5,Stable
13.533333333333333,Stable
13.566666666666666,Stable
13.6,Stable
13.633333333333333,Stable
13.666666666666666,Stable
13.7,Stable
13.733333333333333,Stable
13.766666666666667,Stable
13.8,Stable
13.833333333333334,Stable
13.866666666666667,Stable
13.9,Stable
13.933333333333334,Stable
13.966666666666667,Stable
14,Stable
14.033333333333333,Stable
14.066666666666666,Stable
14.1,Stable
14.133333333333333,Stable
14.166666666666666,Stable
14.2,Stable
14.233333333333333,Stable
14.266666666666667,Stable
14.3,Stable
14.333333333333334,Stable
14.366666666666667,Stable
14.4,Stable
14.433333333333334,Stable
14.466666666666667,Stable
14.5,Stable
14.533333333333333,Stable
14.566666666666666,Stable
14.6,Stable
14.633333333333333,Stable
14.666666666666666,Stable
14.7,Stable
14.733333333333333,Stable
14.766666666666667,Stable
14.8,Stable
14.833333333333334,Stable
14.866666666666667,Stable
14.9,Stable
14.933333333333334,Stable
14.966666666666667,Stable
15,Stable
15.033333333333333,Stable
15.066666666666666,Stable
15.1,Stable
15.133333333333333,Stable
15.166666666666666,Stable
15.2,Stable
15.233333333333333,Stable
15.266666666666667,Stable
15.3,Stable
15.333333333333334,Stable
15.366666666666667,Stable
15.4,Stable
15.433333333333334,Stable
15.466666666666667,Stable
15.5,Stable
15.533333333333333,Stable
15.566666666666666,Stable
15.6,Stable
15.633333333333333,Stable
15.666666666666666,Stable
15.7,Stable
15.733333333333333,Stable
15.766666666666667,Stable
15.8,Stable
15.833333333333334,Stable
15.866666666666667,Stable
15.9,Stable
15.933333333333334,Stable
15.966666666666667,Stable
16,Stable
16.033333333333335,Stable
16.066666666666666,Stable
16.1,Stable
16.133333333333333,Stable
16.166666666666668,Stable
16.2,Stable
16.233333333333334,Stable
16.266666666666666,Stable
16.3,Stable
16.333333333333332,Stable
16.366666666666667,Stable
16.4,Stable
16.433333333333334,Stable
16.466666666666665,Stable
16.5,Stable
16.533333333333335,Stable
16.566666666666666,Stable
16.6,Stable
16.633333333333333,Stable
16.666666666666668,Stable
16.7,Stable
16.733333333333334,Stable
16.766666666666666,Stable
16.8,Stable
16.833333333333332,Stable
16.866666666666667,Stable
16.9,Stable
